TransID,Date,Month,Region,ProdName,Quantity,Price,Cost,Revenue,Profit
4211,08/03/2023,3,MienTrung,Chuot quang,2,196000,110000,392000,172000
4212,09/03/2023,3,MienBac,Tai nghe,3,520000,250000,1560000,810000
4213,01/09/2023,9,MienBac,Chuot quang,1,194000,100000,194000,94000
4214,13/01/2023,1,MienNam,Chuot quang,5,190000,100000,950000,450000
4215,25/03/2023,3,MienNam,Tai nghe,4,515000,250000,2060000,1060000
4216,27/12/2023,12,MienTrung,Chuot quang,7,198000,110000,1386000,616000
4217,08/03/2023,3,MienBac,Dien thoai,3,8320000,6000000,24960000,6960000
4218,11/08/2023,8,MienBac,Ban phim,3,760000,500000,2280000,780000
4219,18/08/2023,8,MienNam,Chuot quang,1,206000,100000,206000,106000
4220,20/11/2023,11,MienNam,Tai nghe,4,505000,250000,2020000,1020000
4221,27/09/2023,9,MienNam,Ban phim,3,824000,500000,2472000,972000
4222,05/07/2023,7,MienTrung,Ban phim,1,760000,550000,760000,210000
4223,19/12/2023,12,MienBac,Laptop Dell,3,14550000,12000000,43650000,7650000
4224,21/10/2023,10,MienNam,Ban phim,3,800000,500000,2400000,900000
4225,19/11/2023,11,MienTrung,Chuot quang,3,198000,110000,594000,264000
4226,28/01/2023,1,MienTrung,Tai nghe,1,475000,275000,475000,200000
4227,15/09/2023,9,MienNam,Ban phim,1,800000,500000,800000,300000
4228,02/08/2023,8,MienNam,Dien thoai,2,8320000,6000000,16640000,4640000
4229,28/02/2023,2,MienTrung,Laptop Dell,8,15600000,13200000,124800000,19200000
4230,05/11/2023,11,MienBac,Dien thoai,1,8080000,6000000,8080000,2080000
4231,27/07/2023,7,MienTrung,Ban phim,1,824000,550000,824000,274000
4232,07/04/2023,4,MienNam,Tai nghe,5,480000,250000,2400000,1150000
4233,09/06/2023,6,MienTrung,Tai nghe,1,495000,275000,495000,220000
4234,16/04/2023,4,MienBac,Ban phim,4,776000,500000,3104000,1104000
4235,16/08/2023,8,MienBac,Chuot quang,5,192000,100000,960000,460000
4236,20/08/2023,8,MienTrung,Ban phim,4,792000,550000,3168000,968000
4237,15/05/2023,5,MienNam,Chuot quang,3,192000,100000,576000,276000
4238,11/10/2023,10,MienTrung,Chuot quang,5,200000,110000,1000000,450000
4239,25/06/2023,6,MienNam,Ban phim,4,800000,500000,3200000,1200000
4240,07/11/2023,11,MienNam,Laptop Dell,1,15150000,12000000,15150000,3150000
4241,08/06/2023,6,MienNam,Dien thoai,4,7680000,6000000,30720000,6720000
4242,01/04/2023,4,MienNam,Laptop Dell,3,14850000,12000000,44550000,8550000
4243,24/09/2023,9,MienBac,Laptop Dell,5,15600000,12000000,78000000,18000000
4244,26/06/2023,6,MienTrung,Tai nghe,1,520000,275000,520000,245000
4245,27/02/2023,2,MienTrung,Dien thoai,5,8080000,6600000,40400000,7400000
4246,04/09/2023,9,MienTrung,Laptop Dell,3,14850000,13200000,44550000,4950000
4247,19/09/2023,9,MienTrung,Chuot quang,5,192000,110000,960000,410000
4248,22/08/2023,8,MienBac,Dien thoai,1,8160000,6000000,8160000,2160000
4249,06/01/2023,1,MienTrung,Tai nghe,4,520000,275000,2080000,980000
4250,03/09/2023,9,MienTrung,Dien thoai,1,8320000,6600000,8320000,1720000
4251,15/11/2023,11,MienTrung,Laptop Dell,5,14400000,13200000,72000000,6000000
4252,27/04/2023,4,MienTrung,Laptop Dell,5,14400000,13200000,72000000,6000000
4253,09/08/2023,8,MienTrung,Dien thoai,2,8320000,6600000,16640000,3440000
4254,11/10/2023,10,MienBac,Chuot quang,5,194000,100000,970000,470000
4255,19/07/2023,7,MienNam,Ban phim,1,808000,500000,808000,308000
4256,21/03/2023,3,MienNam,Tai nghe,1,485000,250000,485000,235000
4257,01/01/2023,1,MienNam,Tai nghe,1,515000,250000,515000,265000
4258,13/05/2023,5,MienBac,Chuot quang,2,194000,100000,388000,188000
4259,02/05/2023,5,MienBac,Ban phim,3,808000,500000,2424000,924000
4260,01/09/2023,9,MienNam,Laptop Dell,2,15150000,12000000,30300000,6300000
4261,24/07/2023,7,MienBac,Chuot quang,2,204000,100000,408000,208000
4262,21/06/2023,6,MienBac,Tai nghe,1,490000,250000,490000,240000
4263,02/09/2023,9,MienTrung,Ban phim,1,816000,550000,816000,266000
4264,08/07/2023,7,MienBac,Laptop Dell,1,15150000,12000000,15150000,3150000
4265,28/04/2023,4,MienTrung,Chuot quang,1,202000,110000,202000,92000
4266,26/09/2023,9,MienBac,Ban phim,4,768000,500000,3072000,1072000
4267,03/04/2023,4,MienBac,Ban phim,2,800000,500000,1600000,600000
4268,04/01/2023,1,MienTrung,Dien thoai,5,7680000,6600000,38400000,5400000
4269,28/08/2023,8,MienTrung,Dien thoai,1,7840000,6600000,7840000,1240000
4270,13/11/2023,11,MienNam,Laptop Dell,7,14550000,12000000,101850000,17850000
4271,01/05/2023,5,MienTrung,Ban phim,5,760000,550000,3800000,1050000
4272,08/02/2023,2,MienTrung,Dien thoai,3,7760000,6600000,23280000,3480000
4273,21/03/2023,3,MienTrung,Laptop Dell,1,14850000,13200000,14850000,1650000
4274,22/04/2023,4,MienTrung,Dien thoai,4,7840000,6600000,31360000,4960000
4275,21/01/2023,1,MienBac,Ban phim,9,784000,500000,7056000,2556000
4276,11/06/2023,6,MienNam,Dien thoai,1,7600000,6000000,7600000,1600000
4277,20/01/2023,1,MienBac,Ban phim,3,800000,500000,2400000,900000
4278,07/06/2023,6,MienNam,Chuot quang,3,190000,100000,570000,270000
4279,21/07/2023,7,MienNam,Tai nghe,4,490000,250000,1960000,960000
4280,23/04/2023,4,MienBac,Ban phim,5,760000,500000,3800000,1300000
4281,15/01/2023,1,MienTrung,Dien thoai,1,7600000,6600000,7600000,1000000
4282,27/09/2023,9,MienBac,Ban phim,3,832000,500000,2496000,996000
4283,02/10/2023,10,MienNam,Dien thoai,3,7600000,6000000,22800000,4800000
4284,15/04/2023,4,MienNam,Tai nghe,5,515000,250000,2575000,1325000
4285,22/03/2023,3,MienNam,Chuot quang,3,196000,100000,588000,288000
4286,08/12/2023,12,MienBac,Laptop Dell,8,15000000,12000000,120000000,24000000
4287,05/12/2023,12,MienNam,Ban phim,6,824000,500000,4944000,1944000
4288,21/10/2023,10,MienNam,Laptop Dell,3,14250000,12000000,42750000,6750000
4289,27/07/2023,7,MienNam,Laptop Dell,4,15600000,12000000,62400000,14400000
4290,28/12/2023,12,MienTrung,Dien thoai,5,8000000,6600000,40000000,7000000
4291,10/06/2023,6,MienBac,Ban phim,1,808000,500000,808000,308000
4292,25/03/2023,3,MienNam,Ban phim,1,784000,500000,784000,284000
4293,01/11/2023,11,MienNam,Chuot quang,6,206000,100000,1236000,636000
4294,02/10/2023,10,MienTrung,Dien thoai,1,7680000,6600000,7680000,1080000
4295,01/12/2023,12,MienBac,Chuot quang,7,208000,100000,1456000,756000
4296,23/06/2023,6,MienNam,Tai nghe,3,510000,250000,1530000,780000
4297,13/11/2023,11,MienNam,Chuot quang,3,198000,100000,594000,294000
4298,15/11/2023,11,MienNam,Ban phim,1,816000,500000,816000,316000
4299,24/04/2023,4,MienNam,Dien thoai,2,7840000,6000000,15680000,3680000
4300,02/03/2023,3,MienNam,Tai nghe,2,475000,250000,950000,450000
4301,14/03/2023,3,MienTrung,Ban phim,1,784000,550000,784000,234000
4302,18/07/2023,7,MienNam,Tai nghe,1,500000,250000,500000,250000
4303,26/02/2023,2,MienBac,Dien thoai,4,7600000,6000000,30400000,6400000
4304,17/12/2023,12,MienNam,Dien thoai,8,7680000,6000000,61440000,13440000
4305,02/12/2023,12,MienBac,Ban phim,5,824000,500000,4120000,1620000
4306,21/10/2023,10,MienNam,Chuot quang,2,200000,100000,400000,200000
4307,25/06/2023,6,MienTrung,Ban phim,2,760000,550000,1520000,420000
4308,14/12/2023,12,MienBac,Chuot quang,6,190000,100000,1140000,540000
4309,21/03/2023,3,MienBac,Tai nghe,2,480000,250000,960000,460000
4310,08/03/2023,3,MienTrung,Dien thoai,3,8320000,6600000,24960000,5160000
4311,26/05/2023,5,MienTrung,Tai nghe,5,475000,275000,2375000,1000000
4312,18/05/2023,5,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
4313,02/10/2023,10,MienBac,Dien thoai,2,8320000,6000000,16640000,4640000
4314,27/06/2023,6,MienBac,Laptop Dell,3,14700000,12000000,44100000,8100000
4315,07/12/2023,12,MienNam,Laptop Dell,7,15000000,12000000,105000000,21000000
4316,09/12/2023,12,MienNam,Ban phim,7,760000,500000,5320000,1820000
4317,15/12/2023,12,MienNam,Dien thoai,3,8080000,6000000,24240000,6240000
4318,11/12/2023,12,MienTrung,Chuot quang,1,208000,110000,208000,98000
4319,07/03/2023,3,MienTrung,Tai nghe,1,495000,275000,495000,220000
4320,09/11/2023,11,MienBac,Chuot quang,5,192000,100000,960000,460000
4321,18/01/2023,1,MienBac,Laptop Dell,1,14550000,12000000,14550000,2550000
4322,21/04/2023,4,MienNam,Laptop Dell,1,15450000,12000000,15450000,3450000
4323,21/05/2023,5,MienBac,Dien thoai,4,7600000,6000000,30400000,6400000
4324,23/06/2023,6,MienBac,Ban phim,1,816000,500000,816000,316000
4325,05/09/2023,9,MienBac,Ban phim,3,776000,500000,2328000,828000
4326,20/11/2023,11,MienTrung,Tai nghe,1,520000,275000,520000,245000
4327,26/04/2023,4,MienTrung,Tai nghe,3,485000,275000,1455000,630000
4328,04/02/2023,2,MienBac,Chuot quang,3,208000,100000,624000,324000
4329,24/01/2023,1,MienTrung,Laptop Dell,1,14250000,13200000,14250000,1050000
4330,08/04/2023,4,MienNam,Dien thoai,1,8080000,6000000,8080000,2080000
4331,03/07/2023,7,MienNam,Chuot quang,2,196000,100000,392000,192000
4332,13/03/2023,3,MienTrung,Laptop Dell,1,15450000,13200000,15450000,2250000
4333,01/03/2023,3,MienNam,Tai nghe,5,480000,250000,2400000,1150000
4334,10/06/2023,6,MienTrung,Chuot quang,4,190000,110000,760000,320000
4335,16/09/2023,9,MienBac,Laptop Dell,4,14550000,12000000,58200000,10200000
4336,27/08/2023,8,MienNam,Laptop Dell,5,14700000,12000000,73500000,13500000
4337,08/08/2023,8,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
4338,21/07/2023,7,MienNam,Chuot quang,3,208000,100000,624000,324000
4339,25/05/2023,5,MienNam,Dien thoai,3,8080000,6000000,24240000,6240000
4340,14/08/2023,8,MienNam,Dien thoai,1,7760000,6000000,7760000,1760000
4341,02/08/2023,8,MienNam,Tai nghe,2,495000,250000,990000,490000
4342,09/10/2023,10,MienBac,Tai nghe,5,505000,250000,2525000,1275000
4343,11/07/2023,7,MienBac,Tai nghe,1,515000,250000,515000,265000
4344,04/10/2023,10,MienBac,Tai nghe,3,520000,250000,1560000,810000
4345,20/06/2023,6,MienBac,Chuot quang,2,194000,100000,388000,188000
4346,03/02/2023,2,MienBac,Laptop Dell,3,14550000,12000000,43650000,7650000
4347,10/06/2023,6,MienNam,Laptop Dell,3,14700000,12000000,44100000,8100000
4348,03/08/2023,8,MienBac,Chuot quang,2,208000,100000,416000,216000
4349,27/01/2023,1,MienNam,Chuot quang,4,204000,100000,816000,416000
4350,14/08/2023,8,MienTrung,Ban phim,1,824000,550000,824000,274000
4351,07/12/2023,12,MienTrung,Tai nghe,5,485000,275000,2425000,1050000
4352,10/07/2023,7,MienTrung,Chuot quang,1,196000,110000,196000,86000
4353,13/02/2023,2,MienBac,Tai nghe,6,505000,250000,3030000,1530000
4354,04/10/2023,10,MienBac,Chuot quang,4,204000,100000,816000,416000
4355,20/05/2023,5,MienNam,Chuot quang,1,206000,100000,206000,106000
4356,01/12/2023,12,MienTrung,Tai nghe,4,495000,275000,1980000,880000
4357,24/03/2023,3,MienNam,Laptop Dell,3,14250000,12000000,42750000,6750000
4358,03/10/2023,10,MienNam,Tai nghe,2,480000,250000,960000,460000
4359,15/03/2023,3,MienNam,Chuot quang,3,200000,100000,600000,300000
4360,24/07/2023,7,MienBac,Ban phim,1,808000,500000,808000,308000
4361,10/08/2023,8,MienBac,Laptop Dell,1,14850000,12000000,14850000,2850000
4362,01/06/2023,6,MienBac,Tai nghe,3,510000,250000,1530000,780000
4363,25/01/2023,1,MienNam,Ban phim,1,768000,500000,768000,268000
4364,06/12/2023,12,MienNam,Dien thoai,3,8320000,6000000,24960000,6960000
4365,26/07/2023,7,MienBac,Chuot quang,2,204000,100000,408000,208000
4366,09/12/2023,12,MienTrung,Laptop Dell,8,15150000,13200000,121200000,15600000
4367,27/06/2023,6,MienBac,Chuot quang,2,200000,100000,400000,200000
4368,17/10/2023,10,MienTrung,Laptop Dell,3,14400000,13200000,43200000,3600000
4369,27/01/2023,1,MienTrung,Ban phim,6,800000,550000,4800000,1500000
4370,24/01/2023,1,MienBac,Dien thoai,9,7760000,6000000,69840000,15840000
4371,10/08/2023,8,MienNam,Dien thoai,1,8160000,6000000,8160000,2160000
4372,08/01/2023,1,MienTrung,Laptop Dell,3,14550000,13200000,43650000,4050000
4373,26/04/2023,4,MienTrung,Tai nghe,2,480000,275000,960000,410000
4374,07/06/2023,6,MienTrung,Chuot quang,4,204000,110000,816000,376000
4375,06/06/2023,6,MienBac,Tai nghe,1,475000,250000,475000,225000
4376,23/08/2023,8,MienBac,Chuot quang,1,190000,100000,190000,90000
4377,04/03/2023,3,MienNam,Chuot quang,1,204000,100000,204000,104000
4378,23/07/2023,7,MienTrung,Tai nghe,4,480000,275000,1920000,820000
4379,03/03/2023,3,MienNam,Laptop Dell,5,14550000,12000000,72750000,12750000
4380,23/11/2023,11,MienBac,Chuot quang,8,198000,100000,1584000,784000
4381,12/08/2023,8,MienNam,Ban phim,1,800000,500000,800000,300000
4382,11/11/2023,11,MienBac,Laptop Dell,3,15300000,12000000,45900000,9900000
4383,28/07/2023,7,MienBac,Laptop Dell,3,15450000,12000000,46350000,10350000
4384,23/10/2023,10,MienNam,Tai nghe,5,475000,250000,2375000,1125000
4385,13/03/2023,3,MienTrung,Ban phim,2,768000,550000,1536000,436000
4386,04/06/2023,6,MienNam,Chuot quang,2,196000,100000,392000,192000
4387,20/06/2023,6,MienNam,Ban phim,1,760000,500000,760000,260000
4388,18/10/2023,10,MienBac,Laptop Dell,1,15000000,12000000,15000000,3000000
4389,23/03/2023,3,MienTrung,Chuot quang,3,196000,110000,588000,258000
4390,18/05/2023,5,MienNam,Tai nghe,5,480000,250000,2400000,1150000
4391,14/07/2023,7,MienBac,Tai nghe,1,490000,250000,490000,240000
4392,18/04/2023,4,MienBac,Dien thoai,1,7600000,6000000,7600000,1600000
4393,27/01/2023,1,MienNam,Dien thoai,1,8240000,6000000,8240000,2240000
4394,21/08/2023,8,MienBac,Ban phim,2,792000,500000,1584000,584000
4395,20/06/2023,6,MienNam,Ban phim,1,824000,500000,824000,324000
4396,15/04/2023,4,MienTrung,Dien thoai,2,8000000,6600000,16000000,2800000
4397,17/09/2023,9,MienNam,Ban phim,1,792000,500000,792000,292000
4398,18/02/2023,2,MienNam,Laptop Dell,1,15600000,12000000,15600000,3600000
4399,19/10/2023,10,MienNam,Ban phim,2,800000,500000,1600000,600000
4400,24/03/2023,3,MienNam,Dien thoai,2,7680000,6000000,15360000,3360000
4401,22/09/2023,9,MienNam,Chuot quang,5,192000,100000,960000,460000
4402,24/01/2023,1,MienTrung,Ban phim,1,832000,550000,832000,282000
4403,14/01/2023,1,MienTrung,Tai nghe,7,490000,275000,3430000,1505000
4404,18/07/2023,7,MienBac,Ban phim,1,800000,500000,800000,300000
4405,22/02/2023,2,MienTrung,Dien thoai,3,8160000,6600000,24480000,4680000
4406,06/07/2023,7,MienBac,Laptop Dell,1,15150000,12000000,15150000,3150000
4407,24/05/2023,5,MienTrung,Dien thoai,5,8160000,6600000,40800000,7800000
4408,06/06/2023,6,MienNam,Laptop Dell,2,14850000,12000000,29700000,5700000
4409,19/05/2023,5,MienTrung,Laptop Dell,2,14400000,13200000,28800000,2400000
4410,22/07/2023,7,MienBac,Dien thoai,1,8000000,6000000,8000000,2000000
4411,10/03/2023,3,MienBac,Ban phim,4,800000,500000,3200000,1200000
4412,21/10/2023,10,MienTrung,Ban phim,3,800000,550000,2400000,750000
4413,10/11/2023,11,MienNam,Dien thoai,8,8000000,6000000,64000000,16000000
4414,27/01/2023,1,MienTrung,Tai nghe,4,520000,275000,2080000,980000
4415,21/09/2023,9,MienTrung,Ban phim,2,784000,550000,1568000,468000
4416,17/04/2023,4,MienBac,Ban phim,3,784000,500000,2352000,852000
4417,13/04/2023,4,MienTrung,Tai nghe,3,520000,275000,1560000,735000
4418,02/05/2023,5,MienBac,Ban phim,2,760000,500000,1520000,520000
4419,11/05/2023,5,MienTrung,Ban phim,3,832000,550000,2496000,846000
4420,11/07/2023,7,MienNam,Tai nghe,4,485000,250000,1940000,940000
4421,14/06/2023,6,MienNam,Chuot quang,3,192000,100000,576000,276000
4422,15/05/2023,5,MienNam,Laptop Dell,5,14250000,12000000,71250000,11250000
4423,17/11/2023,11,MienBac,Laptop Dell,4,14250000,12000000,57000000,9000000
4424,10/10/2023,10,MienNam,Ban phim,3,832000,500000,2496000,996000
4425,14/12/2023,12,MienTrung,Ban phim,4,824000,550000,3296000,1096000
4426,18/01/2023,1,MienBac,Chuot quang,4,194000,100000,776000,376000
4427,17/03/2023,3,MienTrung,Laptop Dell,5,15450000,13200000,77250000,11250000
4428,14/11/2023,11,MienBac,Tai nghe,7,485000,250000,3395000,1645000
4429,25/12/2023,12,MienBac,Chuot quang,9,200000,100000,1800000,900000
4430,03/02/2023,2,MienTrung,Tai nghe,7,505000,275000,3535000,1610000
4431,13/12/2023,12,MienTrung,Tai nghe,1,505000,275000,505000,230000
4432,22/11/2023,11,MienNam,Laptop Dell,6,14850000,12000000,89100000,17100000
4433,05/01/2023,1,MienNam,Tai nghe,1,475000,250000,475000,225000
4434,26/08/2023,8,MienTrung,Laptop Dell,1,15600000,13200000,15600000,2400000
4435,07/12/2023,12,MienNam,Ban phim,7,800000,500000,5600000,2100000
4436,03/07/2023,7,MienNam,Dien thoai,4,8320000,6000000,33280000,9280000
4437,21/12/2023,12,MienTrung,Tai nghe,3,500000,275000,1500000,675000
4438,22/04/2023,4,MienBac,Laptop Dell,5,15450000,12000000,77250000,17250000
4439,05/01/2023,1,MienNam,Ban phim,9,784000,500000,7056000,2556000
4440,06/09/2023,9,MienNam,Chuot quang,5,208000,100000,1040000,540000
4441,04/06/2023,6,MienBac,Laptop Dell,2,15600000,12000000,31200000,7200000
4442,26/04/2023,4,MienBac,Tai nghe,4,520000,250000,2080000,1080000
4443,12/10/2023,10,MienBac,Ban phim,4,760000,500000,3040000,1040000
4444,19/04/2023,4,MienNam,Chuot quang,4,202000,100000,808000,408000
4445,18/07/2023,7,MienNam,Ban phim,1,768000,500000,768000,268000
4446,13/05/2023,5,MienBac,Laptop Dell,4,15150000,12000000,60600000,12600000
4447,28/02/2023,2,MienTrung,Tai nghe,6,485000,275000,2910000,1260000
4448,27/11/2023,11,MienTrung,Ban phim,4,824000,550000,3296000,1096000
4449,10/09/2023,9,MienBac,Laptop Dell,5,14400000,12000000,72000000,12000000
4450,18/05/2023,5,MienBac,Laptop Dell,1,14850000,12000000,14850000,2850000
4451,15/01/2023,1,MienTrung,Chuot quang,1,204000,110000,204000,94000
4452,06/01/2023,1,MienNam,Ban phim,6,784000,500000,4704000,1704000
4453,20/08/2023,8,MienTrung,Dien thoai,3,7680000,6600000,23040000,3240000
4454,04/03/2023,3,MienTrung,Chuot quang,5,204000,110000,1020000,470000
4455,23/04/2023,4,MienBac,Tai nghe,4,495000,250000,1980000,980000
4456,09/12/2023,12,MienNam,Chuot quang,3,196000,100000,588000,288000
4457,08/04/2023,4,MienTrung,Dien thoai,5,7680000,6600000,38400000,5400000
4458,02/07/2023,7,MienBac,Tai nghe,3,495000,250000,1485000,735000
4459,04/03/2023,3,MienNam,Laptop Dell,4,14400000,12000000,57600000,9600000
4460,27/06/2023,6,MienNam,Ban phim,4,792000,500000,3168000,1168000
4461,11/11/2023,11,MienTrung,Laptop Dell,8,14550000,13200000,116400000,10800000
4462,14/10/2023,10,MienBac,Tai nghe,5,515000,250000,2575000,1325000
4463,11/01/2023,1,MienBac,Chuot quang,6,196000,100000,1176000,576000
4464,09/05/2023,5,MienNam,Chuot quang,3,206000,100000,618000,318000
4465,02/05/2023,5,MienBac,Tai nghe,2,495000,250000,990000,490000
4466,26/08/2023,8,MienTrung,Dien thoai,2,7840000,6600000,15680000,2480000
4467,03/11/2023,11,MienBac,Tai nghe,5,500000,250000,2500000,1250000
4468,19/05/2023,5,MienTrung,Ban phim,4,792000,550000,3168000,968000
4469,20/08/2023,8,MienTrung,Dien thoai,1,8160000,6600000,8160000,1560000
4470,03/11/2023,11,MienTrung,Ban phim,9,768000,550000,6912000,1962000
4471,05/04/2023,4,MienBac,Ban phim,1,808000,500000,808000,308000
4472,09/05/2023,5,MienTrung,Chuot quang,5,196000,110000,980000,430000
4473,20/05/2023,5,MienTrung,Tai nghe,3,495000,275000,1485000,660000
4474,17/05/2023,5,MienNam,Chuot quang,4,200000,100000,800000,400000
4475,07/09/2023,9,MienTrung,Dien thoai,5,8000000,6600000,40000000,7000000
4476,23/10/2023,10,MienNam,Laptop Dell,2,14550000,12000000,29100000,5100000
4477,08/11/2023,11,MienNam,Laptop Dell,9,14550000,12000000,130950000,22950000
4478,11/05/2023,5,MienTrung,Laptop Dell,1,14400000,13200000,14400000,1200000
4479,28/12/2023,12,MienTrung,Ban phim,1,800000,550000,800000,250000
4480,05/06/2023,6,MienBac,Tai nghe,1,510000,250000,510000,260000
4481,03/02/2023,2,MienNam,Dien thoai,5,7920000,6000000,39600000,9600000
4482,04/04/2023,4,MienBac,Laptop Dell,2,15450000,12000000,30900000,6900000
4483,15/02/2023,2,MienNam,Tai nghe,5,515000,250000,2575000,1325000
4484,13/08/2023,8,MienBac,Dien thoai,4,8000000,6000000,32000000,8000000
4485,10/12/2023,12,MienTrung,Chuot quang,5,200000,110000,1000000,450000
4486,10/09/2023,9,MienTrung,Ban phim,5,800000,550000,4000000,1250000
4487,24/09/2023,9,MienBac,Chuot quang,3,192000,100000,576000,276000
4488,06/11/2023,11,MienBac,Tai nghe,1,510000,250000,510000,260000
4489,24/06/2023,6,MienBac,Ban phim,3,776000,500000,2328000,828000
4490,18/09/2023,9,MienNam,Laptop Dell,2,15000000,12000000,30000000,6000000
4491,26/02/2023,2,MienNam,Laptop Dell,8,15300000,12000000,122400000,26400000
4492,12/05/2023,5,MienNam,Tai nghe,3,520000,250000,1560000,810000
4493,02/07/2023,7,MienNam,Laptop Dell,1,15150000,12000000,15150000,3150000
4494,20/12/2023,12,MienTrung,Chuot quang,6,194000,110000,1164000,504000
4495,06/03/2023,3,MienNam,Tai nghe,2,475000,250000,950000,450000
4496,24/02/2023,2,MienNam,Tai nghe,4,515000,250000,2060000,1060000
4497,06/12/2023,12,MienTrung,Ban phim,3,760000,550000,2280000,630000
